Select,Time,Misalignment
1,0.011001375171896487,[0.27691735]
1,0.011126390798849858,[0.27894777]
1,0.011251406425803226,[0.2832715]
1,0.011376422052756595,[0.28608929]
1,0.011501437679709965,[0.28929934]
1,0.011626453306663334,[0.29363404]
1,0.011751468933616702,[0.29757316]
1,0.011876484560570073,[0.30007901]
1,0.012001500187523441,[0.30089656]
1,0.01212651581447681,[0.30183327]
1,0.01225153144143018,[0.30119518]
1,0.012376547068383549,[0.30042557]
1,0.012501562695336917,[0.30063758]
1,0.012626578322290288,[0.30165757]
1,0.012751593949243656,[0.30298399]
1,0.012876609576197025,[0.30446682]
1,0.013001625203150395,[0.30566586]
1,0.013126640830103764,[0.30856485]
1,0.013251656457057132,[0.31160045]
1,0.013376672084010503,[0.30828156]
1,0.013501687710963871,[0.30466028]
1,0.01362670333791724,[0.29558872]
1,0.01375171896487061,[0.2925257]
1,0.013876734591823979,[0.1167983]
1,0.014001750218777347,[-0.01015017]
1,0.014126765845730718,[-0.14324348]
1,0.014251781472684086,[-0.24046535]
1,0.014376797099637456,[-0.29963728]
1,0.014501812726590825,[-0.33520165]
1,0.014626828353544194,[-0.36261066]
1,0.014751843980497564,[-0.40069968]
1,0.014876859607450933,[-0.41697294]
1,0.015001875234404301,[-0.42571438]
1,0.015126890861357671,[-0.42885534]
1,0.01525190648831104,[-0.4324659]
1,0.015376922115264409,[-0.43476024]
1,0.015501937742217779,[-0.48838535]
1,0.015626953369171147,[-0.52014483]
1,0.015751968996124518,[-0.58055236]
1,0.015876984623077885,[-0.6928011]
1,0.016002000250031255,[-0.77651948]
1,0.016127015876984625,[-0.82590899]
1,0.016252031503937992,[-0.85504045]
1,0.016377047130891362,[-0.87160399]
1,0.016502062757844733,[-0.89743425]
1,0.0166270783847981,[-0.91757998]
1,0.01675209401175147,[-0.93569605]
1,0.01687710963870484,[-0.94265869]
1,0.017002125265658207,[-0.95416645]
1,0.017127140892611577,[-0.97332877]
1,0.017252156519564948,[-0.98642931]
1,0.017377172146518315,[-0.99450835]
1,0.017502187773471685,[-0.99961905]
1,0.017627203400425055,[-1.00163519]
1,0.017752219027378422,[-1.00285691]
1,0.017877234654331792,[-1.01141115]
1,0.018002250281285163,[-1.0176415]
1,0.01812726590823853,[-1.01988649]
1,0.0182522815351919,[-1.02722866]
1,0.01837729716214527,[-1.03548717]
1,0.018502312789098637,[-1.04003793]
1,0.018627328416052007,[-1.04164089]
1,0.018752344043005378,[-1.04291971]
1,0.018877359669958745,[-1.05265014]
1,0.019002375296912115,[-1.06046517]
1,0.019127390923865485,[-1.06654519]
1,0.019252406550818852,[-1.06968375]
1,0.019377422177772222,[-1.07087632]
1,0.019502437804725593,[-1.08962756]
1,0.01962745343167896,[-1.13801859]
1,0.01975246905863233,[-1.17221484]
1,0.0198774846855857,[-1.24767405]
1,0.02000250031253907,[-1.30356885]
1,0.020127515939492437,[-1.3404889]
1,0.020252531566445808,[-1.36312747]
1,0.020377547193399178,[-1.37703477]
1,0.020502562820352545,[-1.38404725]
1,0.020627578447305915,[-1.38779193]
1,0.020752594074259285,[-1.40333982]
1,0.020877609701212652,[-1.41311852]
1,0.021002625328166023,[-1.4243921]
1,0.021127640955119393,[-1.43439667]
1,0.02125265658207276,[-1.48237797]
1,0.02137767220902613,[-1.5437751]
1,0.0215026878359795,[-1.57821956]
1,0.021627703462932867,[-1.60501241]
1,0.021752719089886238,[-1.62629401]
1,0.021877734716839608,[-1.63856609]
1,0.022002750343792975,[-1.65227257]
1,0.022127765970746345,[-1.66760747]
1,0.022252781597699715,[-1.67636483]
1,0.022377797224653082,[-1.68180722]
1,0.022502812851606453,[-1.68518505]
1,0.022627828478559823,[-1.70066119]
1,0.02275284410551319,[-1.71228805]
1,0.02287785973246656,[-1.72980945]
1,0.02300287535941993,[-1.74767105]
1,0.023127890986373297,[-1.78195777]
1,0.023252906613326668,[-1.8295789]
1,0.023377922240280038,[-1.86120171]
1,0.023502937867233405,[-1.88266262]
1,0.023627953494186775,[-1.89656421]
1,0.023752969121140145,[-1.90634724]
1,0.023877984748093512,[-1.92495059]
1,0.024003000375046882,[-1.94081139]
1,0.024128016002000253,[-1.95035229]
1,0.02425303162895362,[-1.95541709]
1,0.02437804725590699,[-1.95843595]
1,0.02450306288286036,[-1.96961903]
1,0.024628078509813727,[-1.98526953]
1,0.024753094136767097,[-1.99246935]
1,0.024878109763720468,[-2.00124097]
1,0.025003125390673835,[-2.01038003]
1,0.025128141017627205,[-2.03873056]
1,0.025253156644580575,[-2.05555313]
1,0.025378172271533942,[-2.06496462]
1,0.025503187898487312,[-2.0843457]
1,0.025628203525440683,[-2.09619241]
1,0.02575321915239405,[-2.11059542]
1,0.02587823477934742,[-2.12337429]
1,0.02600325040630079,[-2.15399471]
1,0.026128266033254157,[-2.17441831]
1,0.026253281660207527,[-2.19134386]
1,0.026378297287160898,[-2.20277462]
1,0.026503312914114265,[-2.21279597]
1,0.026628328541067635,[-2.22882673]
1,0.026753344168021005,[-2.24001267]
1,0.026878359794974372,[-2.25443738]
1,0.027003375421927742,[-2.29244882]
1,0.027128391048881113,[-2.31755496]
1,0.02725340667583448,[-2.34235378]
1,0.02737842230278785,[-2.36387961]
1,0.02750343792974122,[-2.38888797]
1,0.027628453556694587,[-2.40482742]
1,0.027753469183647957,[-2.42526014]
1,0.027878484810601328,[-2.44778535]
1,0.028003500437554694,[-2.48065845]
1,0.028128516064508065,[-2.52211183]
1,0.028253531691461435,[-2.54689508]
1,0.028378547318414805,[-2.55981871]
1,0.028503562945368172,[-2.5765804]
1,0.028628578572321543,[-2.58802914]
1,0.028753594199274913,[-2.59480248]
1,0.02887860982622828,[-2.59723476]
1,0.02900362545318165,[-2.62944924]
1,0.02912864108013502,[-2.65292651]
1,0.029253656707088387,[-2.74983149]
1,0.029378672334041758,[-2.81183299]
1,0.029503687960995128,[-2.86602213]
1,0.029628703587948495,[-2.89954737]
1,0.029753719214901865,[-2.92036888]
1,0.029878734841855235,[-2.93531231]
1,0.030003750468808602,[-2.97428913]
1,0.030128766095761973,[-3.02520949]
1,0.030253781722715343,[-3.07050959]
1,0.03037879734966871,[-3.12808533]
1,0.03050381297662208,[-3.17624463]
1,0.03062882860357545,[-3.21056686]
1,0.030753844230528817,[-3.23143251]
1,0.030878859857482188,[-3.24413548]
1,0.031003875484435558,[-3.26716383]
1,0.031128891111388925,[-3.28462271]
1,0.031253906738342295,[-3.29441099]
1,0.031378922365295665,[-3.30459525]
1,0.031503937992249036,[-3.31169393]
1,0.0316289536192024,[-3.33673463]
1,0.03175396924615577,[-3.36041313]
1,0.03187898487310914,[-3.38687659]
1,0.03200400050006251,[-3.41379184]
1,0.03212901612701588,[-3.43322098]
1,0.03225403175396925,[-3.4476442]
1,0.03237904738092262,[-3.45731384]
1,0.032504063007875984,[-3.50683364]
1,0.032629078634829355,[-3.54028862]
1,0.032754094261782725,[-3.56853829]
1,0.032879109888736095,[-3.58538411]
1,0.033004125515689466,[-3.59535777]
1,0.033129141142642836,[-3.60235646]
1,0.0332541567695962,[-3.61384427]
1,0.03337917239654957,[-3.62410664]
1,0.03350418802350294,[-3.64720668]
1,0.03362920365045631,[-3.66269098]
1,0.03375421927740968,[-3.68869259]
1,0.03387923490436305,[-3.70538282]
1,0.034004250531316414,[-3.713937]
1,0.034129266158269785,[-3.71928334]
1,0.034254281785223155,[-3.72285187]
1,0.034379297412176525,[-3.72416069]
1,0.034504313039129896,[-3.72992577]
1,0.034629328666083266,[-3.744642]
1,0.03475434429303663,[-3.76266028]
1,0.03487935991999,[-3.80659584]
1,0.03500437554694337,[-3.84019628]
1,0.03512939117389674,[-3.86313081]
1,0.03525440680085011,[-3.8876516]
1,0.03537942242780348,[-3.90320912]
1,0.035504438054756844,[-3.91710858]
1,0.035629453681710214,[-3.92939676]
1,0.035754469308663585,[-3.94583467]
1,0.035879484935616955,[-3.95933689]
1,0.036004500562570325,[-3.97034585]
1,0.036129516189523696,[-3.97744166]
1,0.03625453181647706,[-4.00124557]
1,0.03637954744343043,[-4.01611703]
1,0.0365045630703838,[-4.03076572]
1,0.03662957869733717,[-4.04305749]
1,0.03675459432429054,[-4.06181651]
1,0.03687960995124391,[-4.07672658]
1,0.037004625578197274,[-4.09092196]
1,0.037129641205150644,[-4.10175481]
1,0.037254656832104015,[-4.10889074]
1,0.037379672459057385,[-4.11354647]
1,0.037504688086010755,[-4.11669873]
1,0.037629703712964126,[-4.12252756]
1,0.03775471933991749,[-4.1589798]
1,0.03787973496687086,[-4.18752885]
1,0.03800475059382423,[-4.21247874]
1,0.0381297662207776,[-4.22679907]
1,0.03825478184773097,[-4.23543504]
1,0.03837979747468434,[-4.25490355]
1,0.038504813101637704,[-4.26554917]
1,0.038629828728591074,[-4.2759054]
1,0.038754844355544445,[-4.2881075]
1,0.038879859982497815,[-4.29725991]
1,0.039004875609451185,[-4.31294852]
1,0.039129891236404556,[-4.32169855]
1,0.03925490686335792,[-4.3253454]
1,0.03937992249031129,[-4.34338984]
1,0.03950493811726466,[-4.3568227]
1,0.03962995374421803,[-4.36380507]
1,0.0397549693711714,[-4.36871299]
1,0.03987998499812477,[-4.37116226]
1,0.04000500062507814,[-4.37361461]
1,0.040130016252031504,[-4.38303555]
1,0.040255031878984875,[-4.39697007]
1,0.040380047505938245,[-4.40306546]
1,0.040505063132891615,[-4.4088845]
1,0.040630078759844986,[-4.40950408]
1,0.040755094386798356,[-4.40810079]
1,0.04088011001375172,[-4.40486761]
1,0.04100512564070509,[-4.4103966]
1,0.04113014126765846,[-4.41267237]
1,0.04125515689461183,[-4.42505204]
1,0.0413801725215652,[-4.4438881]
1,0.04150518814851857,[-4.45750506]
1,0.041630203775471934,[-4.46886807]
1,0.041755219402425305,[-4.47655269]
1,0.041880235029378675,[-4.48750368]
1,0.042005250656332045,[-4.49328748]
1,0.042130266283285416,[-4.50051287]
1,0.042255281910238786,[-4.51117031]
1,0.04238029753719215,[-4.51996078]
1,0.04250531316414552,[-4.52611503]
1,0.04263032879109889,[-4.53049525]
1,0.04275534441805226,[-4.55781267]
1,0.04288036004500563,[-4.57676986]
1,0.043005375671959,[-4.5923888]
1,0.043130391298912364,[-4.60465253]
1,0.043255406925865734,[-4.63531443]
1,0.043380422552819105,[-4.65483327]
1,0.043505438179772475,[-4.69144112]
1,0.043630453806725845,[-4.71776998]
1,0.043755469433679216,[-4.73464382]
1,0.04388048506063258,[-4.74602654]
1,0.04400550068758595,[-4.75357762]
1,0.04413051631453932,[-4.75842069]
1,0.04425553194149269,[-4.76531948]
1,0.04438054756844606,[-4.77563249]
1,0.04450556319539943,[-4.79528811]
1,0.044630578822352794,[-4.81471496]
1,0.044755594449306164,[-4.82831533]
1,0.044880610076259535,[-4.8380301]
1,0.045005625703212905,[-4.85488268]
1,0.045130641330166275,[-4.87132055]
1,0.045255656957119646,[-4.88228744]
1,0.04538067258407301,[-4.88783644]
1,0.04550568821102638,[-4.8902269]
1,0.04563070383797975,[-4.8999403]
1,0.04575571946493312,[-4.90523894]
1,0.04588073509188649,[-4.90714616]
1,0.04600575071883986,[-4.90911111]
1,0.046130766345793224,[-4.9087586]
1,0.046255781972746594,[-4.90708871]
1,0.046380797599699965,[-4.91006433]
1,0.046505813226653335,[-4.91097722]
1,0.046630828853606705,[-4.91258903]
1,0.046755844480560076,[-4.96795306]
1,0.04688086010751344,[-5.00737383]
1,0.04700587573446681,[-5.12266973]
1,0.04713089136142018,[-5.21024916]
1,0.04725590698837355,[-5.27292835]
1,0.04738092261532692,[-5.31654994]
1,0.04750593824228029,[-5.364934]
1,0.047630953869233654,[-5.39477962]
1,0.047755969496187024,[-5.41937508]
1,0.047880985123140395,[-5.43495447]
1,0.048006000750093765,[-5.44371466]
1,0.048131016377047135,[-5.44914205]
1,0.048256032004000506,[-5.45216724]
1,0.048381047630953876,[-5.45370258]
1,0.04850606325790724,[-5.50346111]
1,0.04863107888486061,[-5.57759123]
1,0.04875609451181398,[-5.63201915]
1,0.04888111013876735,[-5.66826102]
1,0.04900612576572072,[-5.69039703]
1,0.04913114139267409,[-5.70337953]
1,0.049256157019627454,[-5.71355297]
1,0.049381172646580825,[-5.72370445]
1,0.049506188273534195,[-5.73585539]
1,0.049631203900487565,[-5.74265395]
1,0.049756219527440936,[-5.75120834]
1,0.049881235154394306,[-5.75631687]
1,0.05000625078134767,[-5.7587131]
1,0.05013126640830104,[-5.75795187]
1,0.05025628203525441,[-5.76280595]
1,0.05038129766220778,[-5.76514348]
1,0.05050631328916115,[-5.78148881]
1,0.05063132891611452,[-5.79769959]
1,0.050756344543067884,[-5.80845312]
1,0.050881360170021254,[-5.82531958]
1,0.051006375796974625,[-5.84178325]
1,0.051131391423927995,[-5.87799927]
1,0.051256407050881365,[-5.90064154]
1,0.051381422677834736,[-5.91423269]
1,0.0515064383047881,[-5.92613278]
1,0.05163145393174147,[-5.93383493]
1,0.05175646955869484,[-5.9387028]
1,0.05188148518564821,[-5.94177193]
1,0.05200650081260158,[-5.95035882]
1,0.05213151643955495,[-5.95492123]
1,0.052256532066508314,[-5.95813841]
1,0.052381547693461684,[-5.96198682]
1,0.052506563320415055,[-5.9639303]
1,0.052631578947368425,[-5.96350278]
1,0.052756594574321795,[-5.96518947]
1,0.052881610201275166,[-5.96807024]
1,0.05300662582822853,[-5.97172984]
1,0.0531316414551819,[-5.98360637]
1,0.05325665708213527,[-5.98833337]
1,0.05338167270908864,[-5.99011109]
1,0.05350668833604201,[-5.99851799]
1,0.05363170396299538,[-6.00486838]
1,0.053756719589948744,[-6.00708481]
1,0.053881735216902114,[-6.01846637]
1,0.054006750843855485,[-6.04105256]
1,0.054131766470808855,[-6.05366842]
1,0.054256782097762225,[-6.06561046]
1,0.054381797724715596,[-6.07180194]
1,0.05450681335166896,[-6.07497066]
1,0.05463182897862233,[-6.07700746]
1,0.0547568446055757,[-6.0925537]
1,0.05488186023252907,[-6.10872255]
1,0.05500687585948244,[-6.12096571]
1,0.05513189148643581,[-6.12900755]
1,0.055256907113389174,[-6.14930992]
1,0.055381922740342544,[-6.16286998]
1,0.055506938367295915,[-6.17046571]
1,0.055631953994249285,[-6.21138254]
1,0.055756969621202655,[-6.25378407]
1,0.055881985248156026,[-6.28574586]
1,0.05600700087510939,[-6.3044301]
1,0.05613201650206276,[-6.31619883]
1,0.05625703212901613,[-6.32296184]
1,0.0563820477559695,[-6.32647196]
1,0.05650706338292287,[-6.3279051]
1,0.05663207900987624,[-6.33342357]
1,0.05675709463682961,[-6.33593307]
1,0.056882110263782974,[-6.3379148]
1,0.057007125890736345,[-6.3402208]
1,0.057132141517689715,[-6.34351773]
1,0.057257157144643085,[-6.346806]
1,0.057382172771596456,[-6.35568288]
1,0.057507188398549826,[-6.3605856]
1,0.05763220402550319,[-6.36292866]
1,0.05775721965245656,[-6.38088553]
1,0.05788223527940993,[-6.39442399]
1,0.0580072509063633,[-6.4044772]
1,0.05813226653331667,[-6.41829964]
1,0.05825728216027004,[-6.44249618]
1,0.058382297787223404,[-6.45882276]
1,0.058507313414176775,[-6.47425241]
1,0.058632329041130145,[-6.48390771]
1,0.058757344668083515,[-6.4925254]
1,0.058882360295036885,[-6.50687323]
1,0.059007375921990256,[-6.5157214]
1,0.05913239154894362,[-6.52278599]
1,0.05925740717589699,[-6.53706784]
1,0.05938242280285036,[-6.56023116]
1,0.05950743842980373,[-6.57378487]
1,0.0596324540567571,[-6.58630717]
1,0.05975746968371047,[-6.59472652]
1,0.059882485310663834,[-6.61407958]
1,0.060007500937617204,[-6.64030848]
1,0.060132516564570575,[-6.6655134]
1,0.060257532191523945,[-6.6814352]
1,0.060382547818477315,[-6.69297823]
1,0.060507563445430686,[-6.69997374]
1,0.06063257907238405,[-6.70807445]
1,0.06075759469933742,[-6.71615825]
1,0.06088261032629079,[-6.72230547]
1,0.06100762595324416,[-6.73156669]
1,0.06113264158019753,[-6.73794334]
1,0.0612576572071509,[-6.74422202]
1,0.061382672834104264,[-6.74810445]
1,0.061507688461057634,[-6.75551842]
1,0.061632704088011005,[-6.78087584]
1,0.061757719714964375,[-6.82430803]
1,0.061882735341917745,[-6.85290172]
1,0.062007750968871116,[-6.88112671]
1,0.06213276659582448,[-6.90672772]
1,0.06225778222277785,[-6.9239964]
1,0.06238279784973122,[-6.94075241]
1,0.06250781347668459,[-6.96298389]
1,0.06263282910363796,[-6.97454503]
1,0.06275784473059133,[-6.9891902]
1,0.0628828603575447,[-7.00381329]
1,0.06300787598449807,[-7.01223694]
1,0.06313289161145144,[-7.01511006]
1,0.0632579072384048,[-7.01778421]
1,0.06338292286535817,[-7.03495443]
1,0.06350793849231154,[-7.0461289]
1,0.06363295411926491,[-7.05337896]
1,0.06375796974621828,[-7.05662255]
1,0.06388298537317165,[-7.06513811]
1,0.06400800100012502,[-7.07020396]
1,0.06413301662707839,[-7.07773091]
1,0.06425803225403176,[-7.09093201]
1,0.06438304788098513,[-7.09867141]
1,0.0645080635079385,[-7.10389967]
1,0.06463307913489187,[-7.12111589]
1,0.06475809476184524,[-7.1298012]
1,0.0648831103887986,[-7.13329437]
1,0.06500812601575197,[-7.13635505]
1,0.06513314164270534,[-7.13790343]
1,0.06525815726965871,[-7.13893126]
1,0.06538317289661208,[-7.13932906]
1,0.06550818852356545,[-7.15457366]
1,0.06563320415051882,[-7.1649988]
1,0.06575821977747219,[-7.18178315]
1,0.06588323540442556,[-7.19157273]
1,0.06600825103137893,[-7.19698542]
1,0.0661332666583323,[-7.20441023]
1,0.06625828228528567,[-7.21602455]
1,0.06638329791223903,[-7.23098651]
1,0.0665083135391924,[-7.24412344]
1,0.06663332916614577,[-7.25309967]
1,0.06675834479309914,[-7.26395161]
1,0.06688336042005251,[-7.26915253]
1,0.06700837604700588,[-7.27546832]
1,0.06713339167395925,[-7.28183413]
1,0.06725840730091262,[-7.29543628]
1,0.06738342292786599,[-7.3068068]
1,0.06750843855481936,[-7.31455093]
1,0.06763345418177273,[-7.31935118]
1,0.0677584698087261,[-7.34272921]
1,0.06788348543567946,[-7.35995866]
1,0.06800850106263283,[-7.37326064]
1,0.0681335166895862,[-7.38660422]
1,0.06825853231653957,[-7.39580984]
1,0.06838354794349294,[-7.40164532]
1,0.06850856357044631,[-7.40907959]
1,0.06863357919739968,[-7.41678277]
1,0.06875859482435305,[-7.42056128]
1,0.06888361045130642,[-7.42266657]
1,0.06900862607825979,[-7.4267849]
1,0.06913364170521316,[-7.43508763]
1,0.06925865733216653,[-7.43965288]
1,0.06938367295911989,[-7.45579031]
1,0.06950868858607326,[-7.46915717]
1,0.06963370421302663,[-7.47722798]
1,0.06975871983998,[-7.48315234]
1,0.06988373546693337,[-7.48601291]
1,0.07000875109388674,[-7.48808279]
1,0.07013376672084011,[-7.48926641]
1,0.07025878234779348,[-7.49469953]
1,0.07038379797474685,[-7.50035641]
1,0.07050881360170022,[-7.504768]
1,0.07063382922865359,[-7.50811305]
1,0.07075884485560696,[-7.51760776]
1,0.07088386048256032,[-7.52380826]
1,0.07100887610951369,[-7.52793914]
1,0.07113389173646706,[-7.53066894]
1,0.07125890736342043,[-7.53365946]
1,0.0713839229903738,[-7.54402942]
1,0.07150893861732717,[-7.55259697]
1,0.07163395424428054,[-7.5697299]
1,0.07175896987123391,[-7.58874367]
1,0.07188398549818728,[-7.60104651]
1,0.07200900112514065,[-7.60880387]
1,0.07213401675209402,[-7.6205148]
1,0.07225903237904739,[-7.63298082]
1,0.07238404800600076,[-7.64181025]
1,0.07250906363295412,[-7.64734725]
1,0.07263407925990749,[-7.65411893]
1,0.07275909488686086,[-7.6634985]
1,0.07288411051381423,[-7.67160649]
1,0.0730091261407676,[-7.67825567]
1,0.07313414176772097,[-7.68409616]
1,0.07325915739467434,[-7.69562388]
1,0.07338417302162771,[-7.70259534]
1,0.07350918864858108,[-7.70711265]
1,0.07363420427553445,[-7.70926271]
1,0.07375921990248782,[-7.71071323]
1,0.07388423552944119,[-7.71516329]
1,0.07400925115639455,[-7.71943866]
1,0.07413426678334792,[-7.72116652]
1,0.07425928241030129,[-7.72091024]
1,0.07438429803725466,[-7.73778224]
1,0.07450931366420803,[-7.75661721]
1,0.0746343292911614,[-7.77818336]
1,0.07475934491811477,[-7.79095309]
1,0.07488436054506814,[-7.79751662]
1,0.07500937617202151,[-7.81045585]
1,0.07513439179897488,[-7.81928378]
1,0.07525940742592825,[-7.82765738]
1,0.07538442305288162,[-7.83104916]
1,0.07550943867983498,[-7.83725746]
1,0.07563445430678835,[-7.85650203]
1,0.07575946993374172,[-7.88397935]
1,0.07588448556069509,[-7.91086739]
1,0.07600950118764846,[-7.92796144]
1,0.07613451681460183,[-7.93858692]
1,0.0762595324415552,[-7.95134148]
1,0.07638454806850857,[-7.96026391]
1,0.07650956369546194,[-7.96955036]
1,0.07663457932241531,[-7.97673976]
1,0.07675959494936868,[-7.98111767]
1,0.07688461057632205,[-7.98464249]
1,0.07700962620327541,[-7.98699416]
1,0.07713464183022878,[-7.99148808]
1,0.07725965745718215,[-7.99804958]
1,0.07738467308413552,[-8.00125169]
1,0.07750968871108889,[-8.005925]
1,0.07763470433804226,[-8.00893447]
1,0.07775971996499563,[-8.02216325]
1,0.077884735591949,[-8.03230292]
1,0.07800975121890237,[-8.04880694]
1,0.07813476684585574,[-8.06389813]
1,0.07825978247280911,[-8.09288423]
1,0.07838479809976248,[-8.11535053]
1,0.07850981372671584,[-8.16181983]
1,0.07863482935366921,[-8.19294242]
1,0.07875984498062258,[-8.21451959]
1,0.07888486060757595,[-8.22793946]
1,0.07900987623452932,[-8.2360594]
1,0.07913489186148269,[-8.23921606]
1,0.07925990748843606,[-8.2462151]
1,0.07938492311538943,[-8.25447316]
1,0.0795099387423428,[-8.28045209]
1,0.07963495436929617,[-8.29891768]
1,0.07975996999624954,[-8.31029401]
1,0.07988498562320291,[-8.31816958]
1,0.08001000125015628,[-8.32332541]
1,0.08013501687710964,[-8.32989084]
1,0.08026003250406301,[-8.34308943]
1,0.08038504813101638,[-8.35135971]
1,0.08051006375796975,[-8.35558248]
1,0.08063507938492312,[-8.35751276]
1,0.08076009501187649,[-8.35948654]
1,0.08088511063882986,[-8.35876765]
1,0.08101012626578323,[-8.36216442]
1,0.0811351418927366,[-8.36422689]
1,0.08126015751968997,[-8.36258081]
1,0.08138517314664334,[-8.36075825]
1,0.08151018877359671,[-8.35954596]
1,0.08163520440055007,[-8.35899249]
1,0.08176022002750344,[-8.35832456]
1,0.08188523565445681,[-8.35892244]
1,0.08201025128141018,[-8.36638837]
1,0.08213526690836355,[-8.39191753]
1,0.08226028253531692,[-8.40725444]
1,0.08238529816227029,[-8.4191778]
1,0.08251031378922366,[-8.42641957]
1,0.08263532941617703,[-8.43001873]
1,0.0827603450431304,[-8.4322413]
1,0.08288536067008377,[-8.45198031]
1,0.08301037629703714,[-8.47373801]
1,0.0831353919239905,[-8.48760206]
1,0.08326040755094387,[-8.49795027]
1,0.08338542317789724,[-8.50789927]
1,0.08351043880485061,[-8.51287696]
1,0.08363545443180398,[-8.52559115]
1,0.08376047005875735,[-8.5326151]
1,0.08388548568571072,[-8.54123426]
1,0.08401050131266409,[-8.54504444]
1,0.08413551693961746,[-8.54637582]
1,0.08426053256657083,[-8.54541663]
1,0.0843855481935242,[-8.54495944]
1,0.08451056382047757,[-8.55322938]
1,0.08463557944743093,[-8.56065724]
1,0.0847605950743843,[-8.57612662]
1,0.08488561070133767,[-8.58603213]
1,0.08501062632829104,[-8.59725313]
1,0.08513564195524441,[-8.60731958]
1,0.08526065758219778,[-8.61499788]
1,0.08538567320915115,[-8.61907315]
1,0.08551068883610452,[-8.62132288]
1,0.08563570446305789,[-8.62260118]
1,0.08576072009001126,[-8.62171668]
1,0.08588573571696463,[-8.63204688]
1,0.086010751343918,[-8.63572599]
1,0.08613576697087136,[-8.63829411]
1,0.08626078259782473,[-8.64436056]
1,0.0863857982247781,[-8.65028659]
1,0.08651081385173147,[-8.65484012]
1,0.08663582947868484,[-8.65809178]
1,0.08676084510563821,[-8.66099349]
1,0.08688586073259158,[-8.66878978]
1,0.08701087635954495,[-8.6740643]
1,0.08713589198649832,[-8.67717558]
1,0.08726090761345169,[-8.69426035]
1,0.08738592324040506,[-8.70555141]
1,0.08751093886735843,[-8.71434128]
1,0.08763595449431179,[-8.75175095]
1,0.08776097012126516,[-8.78089401]
