Select,Time,Misalignment
3,0.08576072009001126,[-12.6717931]
3,0.08588573571696463,[-12.66621359]
3,0.086010751343918,[-12.58866234]
3,0.08613576697087136,[-12.60397715]
3,0.08626078259782473,[-12.53412825]
3,0.0863857982247781,[-12.52940476]
3,0.08651081385173147,[-12.55514391]
3,0.08663582947868484,[-12.54982319]
3,0.08676084510563821,[-12.55223799]
3,0.08688586073259158,[-12.51426449]
3,0.08701087635954495,[-12.53908595]
3,0.08713589198649832,[-12.56539311]
3,0.08726090761345169,[-12.55877491]
3,0.08738592324040506,[-12.55793602]
3,0.08751093886735843,[-12.54768959]
3,0.08763595449431179,[-12.51133691]
3,0.08776097012126516,[-12.52336259]
3,0.08788598574821853,[-12.5501955]
3,0.0880110013751719,[-12.54028211]
3,0.08813601700212527,[-12.64129448]
3,0.08826103262907864,[-12.65570927]
3,0.08838604825603201,[-12.65362376]
3,0.08851106388298538,[-12.6663003]
3,0.08863607950993875,[-12.67110106]
